epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,9031.97,0.14305,0.12181,0.78939,0.98298,0.98539,0.98905,0.96927,0.18023,0.15298,0.79662,0.000100388,0.000100388,0.000100388
136,9226.42,0.14193,0.12562,0.78433,0.98126,0.98712,0.98895,0.96992,0.17995,0.15375,0.7975,9.49203e-05,9.49203e-05,9.49203e-05
137,9387.66,0.14299,0.12289,0.78677,0.97171,0.98778,0.98894,0.9701,0.17419,0.162,0.79474,8.94531e-05,8.94531e-05,8.94531e-05
138,9588.91,0.14261,0.11845,0.7876,0.97449,0.98459,0.98744,0.96784,0.17972,0.16627,0.79627,8.39858e-05,8.39858e-05,8.39858e-05
139,9777.85,0.13988,0.11753,0.78975,0.98178,0.98573,0.98824,0.96997,0.17898,0.1603,0.79511,7.85186e-05,7.85186e-05,7.85186e-05
140,9989.88,0.14001,0.11859,0.78775,0.98223,0.98706,0.98604,0.9668,0.1782,0.16421,0.79596,7.30513e-05,7.30513e-05,7.30513e-05
141,10177.5,0.13963,0.12028,0.78716,0.98226,0.98567,0.98648,0.96828,0.17748,0.16041,0.79597,6.75841e-05,6.75841e-05,6.75841e-05
142,10395.3,0.13416,0.11134,0.79149,0.98614,0.98042,0.98613,0.966,0.1832,0.16145,0.79966,6.21168e-05,6.21168e-05,6.21168e-05
143,10592.4,0.12844,0.11072,0.78922,0.98515,0.97952,0.98678,0.96643,0.18003,0.16158,0.80054,5.66496e-05,5.66496e-05,5.66496e-05
144,10773.5,0.12744,0.10734,0.78529,0.98229,0.98148,0.98688,0.96708,0.18135,0.16361,0.80044,5.11823e-05,5.11823e-05,5.11823e-05
145,10945.8,0.12528,0.10948,0.79053,0.98448,0.98025,0.98597,0.96665,0.18203,0.16472,0.79922,4.5715e-05,4.5715e-05,4.5715e-05
146,11144.3,0.12025,0.10414,0.78801,0.98153,0.97984,0.98414,0.96464,0.1786,0.1781,0.79867,4.02478e-05,4.02478e-05,4.02478e-05
147,11347.8,0.12203,0.10424,0.79213,0.98591,0.98065,0.9838,0.96408,0.17982,0.17246,0.79847,3.47805e-05,3.47805e-05,3.47805e-05
148,11529.8,0.12011,0.10053,0.78435,0.98237,0.98151,0.98397,0.96369,0.18239,0.17308,0.79942,2.93133e-05,2.93133e-05,2.93133e-05
149,11762.7,0.12098,0.10254,0.78387,0.98163,0.98136,0.9847,0.96373,0.18324,0.17507,0.80053,2.3846e-05,2.3846e-05,2.3846e-05
150,11961.7,0.11824,0.09815,0.78744,0.98102,0.9814,0.98461,0.96394,0.18228,0.18047,0.80004,1.83788e-05,1.83788e-05,1.83788e-05
